"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 01:01:06 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","98","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Sat Aug 24 01:01:06 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","106","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Sat Aug 24 01:01:06 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","79","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Sat Aug 24 01:01:04 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","1349","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Sat Aug 24 01:01:06 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","93","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Sat Aug 24 01:01:06 GMT 2024","Sat Aug 24 01:01:06 GMT 2024","98","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
