"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","56","Verify amount of returned items is expected","","Sun May 04 01:25:50 GMT 2025","passed","Sun May 04 01:25:50 GMT 2025","","Users Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","83","Verify status code returned is expected","","Sun May 04 01:25:49 GMT 2025","passed","Sun May 04 01:25:49 GMT 2025","","Todos Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Users Endpoint is working as expected","80","Verify status code returned is expected","","Sun May 04 01:25:49 GMT 2025","passed","Sun May 04 01:25:50 GMT 2025","","Users Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","99","Verify amount of returned items is expected","","Sun May 04 01:25:49 GMT 2025","passed","Sun May 04 01:25:49 GMT 2025","","Posts Endpoint","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Posts endpoint is working as expected","1259","Verify status code returned is expected","","Sun May 04 01:25:48 GMT 2025","passed","Sun May 04 01:25:49 GMT 2025","","Posts Endpoint","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Todos endpoint is working as expected","81","Verify amount of returned items is expected","","Sun May 04 01:25:49 GMT 2025","passed","Sun May 04 01:25:49 GMT 2025","","Todos Endpoint","Verify amount of returned items is expected",""
